Open time,Open,Close,Volume,CHG,stocRSI,MACD
2019-07-07 18:00:00,11408.0,11390.4,2037.869382,-0.15,78.29,15.69
2019-07-07 19:00:00,11394.29,11474.18,2643.218014,0.7,100.0,23.7
2019-07-07 20:00:00,11474.18,11448.0,2177.69284,-0.23,100.0,25.84
2019-07-07 21:00:00,11448.0,11470.91,944.011907,0.2,100.0,27.27
2019-07-07 22:00:00,11470.33,11367.21,1994.690713,-0.9,77.75,20.03
2019-07-07 23:00:00,11369.57,11406.24,769.787559,0.32,71.12,16.81
2019-07-08 00:00:00,11410.0,11373.7,1045.790219,-0.32,41.26,11.66
2019-07-08 01:00:00,11373.49,11401.61,718.589512,0.25,33.37,9.41
2019-07-08 02:00:00,11400.24,11349.94,843.2181,-0.44,24.29,4.0
2019-07-08 03:00:00,11349.92,11346.34,1295.528607,-0.03,13.66,-0.06
2019-07-08 04:00:00,11346.5,11420.52,1259.423277,0.65,42.69,1.9
2019-07-08 05:00:00,11420.52,11406.54,755.833782,-0.12,68.41,1.92
2019-07-08 06:00:00,11406.54,11376.09,632.543727,-0.27,75.75,-0.35
2019-07-08 07:00:00,11376.09,11420.55,1107.359257,0.39,1.28,0.85
2019-07-08 08:00:00,11420.52,11638.34,2064.177951,1.91,90.06,15.22
2019-07-08 09:00:00,11641.8,11777.36,6361.279209,1.16,100.0,32.03
2019-07-08 10:00:00,11777.61,11854.78,4093.402936,0.66,100.0,45.49
2019-07-08 11:00:00,11854.78,11884.8,2445.981856,0.25,100.0,53.01
2019-07-08 12:00:00,11882.69,11826.59,2113.204953,-0.47,100.0,50.66
2019-07-08 13:00:00,11826.62,11836.59,1570.17035,0.08,96.93,46.49
2019-07-08 14:00:00,11839.96,11847.99,2159.911,0.07,100.0,41.38
2019-07-08 15:00:00,11847.95,11832.52,1590.135646,-0.13,92.07,34.14
2019-07-08 16:00:00,11831.86,11822.59,2234.517079,-0.08,100.0,26.21
2019-07-08 17:00:00,11822.62,11855.77,1135.722684,0.28,100.0,20.97
2019-07-08 18:00:00,11855.13,11840.7,1217.977646,-0.12,89.02,14.55
2019-07-08 19:00:00,11841.28,12185.57,6356.988927,2.91,100.0,30.68
2019-07-08 20:00:00,12185.57,12138.34,4922.888709,-0.39,96.18,34.99
2019-07-08 21:00:00,12137.37,12282.11,1993.087618,1.19,99.06,43.78
2019-07-08 22:00:00,12282.11,12271.27,1917.653211,-0.09,78.61,44.96
2019-07-08 23:00:00,12271.9,12238.6,2346.980959,-0.27,29.88,39.8
2019-07-09 00:00:00,12238.6,12209.88,1358.699233,-0.23,0.0,31.1
2019-07-09 01:00:00,12209.88,12507.33,4064.561794,2.44,46.06,41.39
2019-07-09 02:00:00,12507.59,12631.51,5884.983659,0.99,88.29,51.88
2019-07-09 03:00:00,12630.05,12655.53,4550.74027,0.2,89.45,55.45
2019-07-09 04:00:00,12655.52,12681.99,2281.01821,0.21,90.66,54.51
2019-07-09 05:00:00,12680.84,12642.36,2439.544129,-0.3,78.97,46.46
2019-07-09 06:00:00,12640.3,12725.04,2229.563946,0.67,90.24,42.07
2019-07-09 07:00:00,12726.58,12424.71,6376.034761,-2.37,0.0,15.66
2019-07-09 08:00:00,12426.83,12533.39,3736.43167,0.86,14.62,2.91
2019-07-09 09:00:00,12533.38,12630.64,2701.788767,0.78,0.0,-1.35
2019-07-09 10:00:00,12632.91,12206.16,15403.008727,-3.38,0.0,-33.35
2019-07-09 11:00:00,12206.16,12255.71,3374.481889,0.41,0.0,-50.75
2019-07-09 12:00:00,12257.56,12332.09,1595.211224,0.61,6.98,-56.24
2019-07-09 13:00:00,12332.11,12347.87,1701.007451,0.13,10.89,-57.73
2019-07-09 14:00:00,12350.57,12264.59,1814.244798,-0.7,6.4,-62.82
2019-07-09 15:00:00,12269.0,12339.33,2607.51282,0.57,0.0,-59.67
2019-07-09 16:00:00,12338.62,12504.26,3013.337347,1.34,3.46,-45.63
2019-07-09 17:00:00,12503.5,12508.83,1588.953823,0.04,1.83,-35.63
2019-07-09 18:00:00,12508.85,12555.66,1740.199273,0.37,3.55,-25.91
2019-07-09 19:00:00,12555.66,12494.73,3242.369797,-0.49,2.06,-23.69
2019-07-09 20:00:00,12494.47,12396.65,1832.413036,-0.78,0.0,-28.61
2019-07-09 21:00:00,12398.81,12540.35,2153.643824,1.14,44.82,-22.24
2019-07-09 22:00:00,12536.73,12551.43,1358.699253,0.12,41.04,-17.56
2019-07-09 23:00:00,12551.58,12543.41,1393.680642,-0.07,47.63,-15.34
2019-07-10 00:00:00,12548.51,12842.0,4574.234751,2.34,100.0,4.8
2019-07-10 01:00:00,12842.0,12907.13,5589.665223,0.51,100.0,20.23
2019-07-10 02:00:00,12907.14,13030.0,5327.198254,0.95,100.0,35.52
2019-07-10 03:00:00,13028.63,12968.57,6516.650411,-0.46,89.4,38.08
2019-07-10 04:00:00,12968.0,13012.59,3100.256584,0.34,100.0,39.18
2019-07-10 05:00:00,13014.98,13032.94,1714.530991,0.14,97.83,37.7
2019-07-10 06:00:00,13032.91,12954.1,1926.425934,-0.6,75.99,28.26
2019-07-10 07:00:00,12956.18,12860.89,3811.569582,-0.74,61.78,13.36
2019-07-10 08:00:00,12860.86,12935.58,1676.095582,0.58,63.76,6.49
2019-07-10 09:00:00,12935.0,12943.43,2050.658568,0.07,72.98,0.73
2019-07-10 10:00:00,12942.58,12980.77,1543.5535,0.3,89.36,-2.14
2019-07-10 11:00:00,12981.85,12970.23,2705.195925,-0.09,76.73,-6.11
2019-07-10 12:00:00,12970.97,13028.38,2666.112902,0.44,80.49,-6.15
2019-07-10 13:00:00,13029.95,13035.0,3414.580946,0.04,62.29,-7.02
2019-07-10 14:00:00,13032.21,12550.03,10572.019095,-3.7,0.0,-39.7
2019-07-10 15:00:00,12550.03,12367.91,11248.951075,-1.45,0.0,-71.2
2019-07-10 16:00:00,12368.3,12276.82,6307.153607,-0.74,0.0,-94.33
2019-07-10 17:00:00,12276.82,12292.62,5056.138246,0.13,3.38,-103.97
2019-07-10 18:00:00,12292.62,12207.45,2222.214789,-0.69,0.0,-110.85
2019-07-10 19:00:00,12208.22,12070.96,7403.340644,-1.12,0.0,-118.67
2019-07-10 20:00:00,12070.96,11793.16,8069.956584,-2.3,0.0,-135.41
2019-07-10 21:00:00,11791.1,11969.88,5207.426776,1.52,15.63,-127.55
2019-07-10 22:00:00,11969.89,12079.35,4136.170494,0.91,18.11,-108.69
2019-07-10 23:00:00,12081.66,12108.37,2405.944534,0.22,19.56,-88.8
2019-07-11 00:00:00,12108.11,11944.35,4427.07771,-1.35,14.16,-81.44
2019-07-11 01:00:00,11944.37,11989.04,2057.924536,0.37,17.38,-68.8
2019-07-11 02:00:00,11998.62,11975.55,1650.120668,-0.19,13.17,-57.07
2019-07-11 03:00:00,11975.63,11702.04,4046.044558,-2.28,21.06,-62.99
2019-07-11 04:00:00,11701.17,11374.13,10024.866329,-2.79,41.23,-83.0
2019-07-11 05:00:00,11368.66,11432.0,5164.913643,0.56,88.82,-85.97
2019-07-11 06:00:00,11432.0,11567.68,2642.941324,1.19,100.0,-72.96
2019-07-11 07:00:00,11567.69,11586.18,3629.942558,0.16,100.0,-57.91
2019-07-11 08:00:00,11585.6,11422.38,2421.596829,-1.41,93.03,-53.88
2019-07-11 09:00:00,11422.38,11453.99,2122.579902,0.28,100.0,-44.37
2019-07-11 10:00:00,11453.99,11430.0,2615.351467,-0.21,100.0,-35.38
2019-07-11 11:00:00,11430.0,11600.0,3550.762456,1.49,98.7,-14.72
2019-07-11 12:00:00,11602.59,11576.51,3882.324326,-0.22,73.29,-0.15
2019-07-11 13:00:00,11575.39,11612.29,1928.147971,0.32,74.78,13.63
2019-07-11 14:00:00,11614.44,11720.6,2599.462705,0.91,100.0,30.79
2019-07-11 15:00:00,11720.77,11489.66,4569.606309,-1.97,68.39,27.44
2019-07-11 16:00:00,11495.43,11680.79,4315.180471,1.61,98.38,38.3
2019-07-11 17:00:00,11680.79,11668.0,2196.197637,-0.11,100.0,44.38
2019-07-11 18:00:00,11667.49,11641.19,1731.454482,-0.23,100.0,46.15
2019-07-11 19:00:00,11642.9,11562.07,2327.140301,-0.69,81.87,41.69
2019-07-11 20:00:00,11563.42,11156.69,11202.970767,-3.52,21.94,12.64
2019-07-11 21:00:00,11152.32,11289.33,3083.67931,1.23,36.14,4.01
2019-07-11 22:00:00,11289.72,11319.32,2353.795608,0.26,48.75,2.06
2019-07-11 23:00:00,11320.62,11342.89,2962.379191,0.2,47.72,4.0
2019-07-12 00:00:00,11342.88,11460.77,3760.570798,1.04,64.54,14.28
2019-07-12 01:00:00,11458.9,11423.94,1786.878544,-0.31,39.35,19.33
2019-07-12 02:00:00,11425.17,11379.78,1160.084317,-0.4,36.44,20.35
2019-07-12 03:00:00,11379.78,11186.81,3031.653341,-1.7,9.24,9.23
2019-07-12 04:00:00,11189.51,11315.95,3735.815142,1.13,12.26,11.62
2019-07-12 05:00:00,11316.57,11396.84,2398.929504,0.71,42.77,19.25
2019-07-12 06:00:00,11393.31,11430.27,1746.067764,0.32,17.23,26.69
2019-07-12 07:00:00,11430.35,11651.35,4468.226524,1.93,53.25,45.54
2019-07-12 08:00:00,11651.35,11584.32,2631.163878,-0.58,62.68,52.06
2019-07-12 09:00:00,11584.2,11633.96,1926.148551,0.43,100.0,57.84
2019-07-12 10:00:00,11633.96,11640.04,2855.651157,0.05,100.0,59.94
2019-07-12 11:00:00,11638.1,11654.69,1633.163109,0.14,90.24,60.03
2019-07-12 12:00:00,11654.67,11627.81,1975.577079,-0.23,82.33,56.07
2019-07-12 13:00:00,11625.12,11635.89,1922.551264,0.09,80.76,51.88
2019-07-12 14:00:00,11633.9,11583.62,1891.692424,-0.43,57.47,43.8
2019-07-12 15:00:00,11582.63,11475.0,3590.311892,-0.93,45.89,30.01
2019-07-12 16:00:00,11476.07,11499.7,2876.350374,0.21,56.07,21.8
2019-07-12 17:00:00,11499.7,11591.68,1856.163691,0.8,100.0,21.77
2019-07-12 18:00:00,11591.68,11561.09,1688.93952,-0.26,77.38,18.99
2019-07-12 19:00:00,11558.3,11590.0,1099.308546,0.27,69.81,18.38
2019-07-12 20:00:00,11590.64,11850.11,3572.233434,2.24,96.04,33.89
2019-07-12 21:00:00,11850.14,11749.64,2394.797588,-0.85,31.07,35.59
2019-07-12 22:00:00,11747.49,11758.33,1303.860102,0.09,42.45,35.43
2019-07-12 23:00:00,11758.51,11757.22,1015.719738,-0.01,28.52,33.41
2019-07-13 00:00:00,11757.22,11707.75,1059.685375,-0.42,8.8,27.17
2019-07-13 01:00:00,11707.39,11664.92,1410.591189,-0.36,0.0,18.97
2019-07-13 02:00:00,11664.32,11630.73,796.770521,-0.29,0.0,10.49
2019-07-13 03:00:00,11632.64,11586.71,1732.234674,-0.39,0.0,1.61
2019-07-13 04:00:00,11582.06,11605.9,1848.124973,0.21,16.52,-3.01
