Open time,Open,High,Low,Close,Volume,Close time,Base asset volume,Number of trades,Taker buy volume,Taker buy base asset volume,Ignore
2018-09-10,6252.26000000,6584.99000000,6169.68000000,6505.00000000,227428.18285400,2018-09-16 23:59:59.999,1455546755.85411984,1205506,124604.74974900,797441407.47960120,0
2018-09-17,6500.08000000,6839.03000000,6123.00000000,6708.00000000,244256.49012100,2018-09-23 23:59:59.999,1590443498.59327462,1324448,133037.20102500,867030374.85256633,0
2018-09-24,6706.81000000,6814.80000000,6325.02000000,6626.57000000,242598.87247100,2018-09-30 23:59:59.999,1592066012.40530938,1308413,132133.99444900,867418937.71812110,0
2018-10-01,6626.57000000,6697.00000000,6430.00000000,6615.26000000,141836.47648300,2018-10-07 23:59:59.999,931813926.77497266,756048,75129.02122900,493650263.56068926,0
2018-10-08,6615.26000000,6715.60000000,6205.00000000,6339.34000000,166310.81354400,2018-10-14 23:59:59.999,1068868812.27913379,943296,83637.70495700,537339332.30623559,0
2018-10-15,6339.34000000,7680.00000000,6300.00000000,6590.11000000,211592.62313900,2018-10-21 23:59:59.999,1434684785.85105283,1219900,110449.44593800,748403217.79475398,0
2018-10-22,6590.12000000,6639.00000000,6453.00000000,6489.93000000,75328.88538500,2018-10-28 23:59:59.999,494030438.14773757,591416,37842.15417300,248174269.69772996,0
2018-10-29,6489.93000000,6525.00000000,6245.02000000,6485.85000000,71945.40060700,2018-11-04 23:59:59.999,459573574.67943707,751373,35995.80909900,229999405.96208155,0
2018-11-05,6485.85000000,6615.15000000,6355.00000000,6449.81000000,76161.78188000,2018-11-11 23:59:59.999,494186439.10114736,874399,37227.07098800,241607389.17125802,0
2018-11-12,6450.71000000,6498.00000000,5403.42000000,5662.00000000,205081.18393800,2018-11-18 23:59:59.999,1193362837.90360881,1444633,104591.34742800,607459146.82318838,0
2018-11-19,5661.94000000,5664.00000000,3652.66000000,4085.78000000,496323.79998000,2018-11-25 23:59:59.999,2227689691.73637045,2388695,252770.91949700,1133924485.17572715,0
2018-11-26,4088.69000000,4450.38000000,3689.12000000,4161.01000000,479459.91410100,2018-12-02 23:59:59.999,1958215351.37196717,2077042,244698.73129000,999025189.38484522,0
2018-12-03,4160.55000000,4179.00000000,3222.00000000,3545.37000000,406435.81785400,2018-12-09 23:59:59.999,1482749121.29389788,1782210,200855.63772000,731690242.31463073,0
2018-12-10,3548.49000000,3610.00000000,3156.26000000,3228.67000000,249791.79078700,2018-12-16 23:59:59.999,836152010.42528735,1117299,128558.20082500,430325194.84914051,0
2018-12-17,3229.22000000,4139.99000000,3216.00000000,3929.71000000,489096.74115800,2018-12-23 23:59:59.999,1847572336.33090055,2458532,251707.60083000,950479898.41006177,0
2018-12-24,3929.71000000,4198.00000000,3535.00000000,3801.91000000,332161.25544200,2018-12-30 23:59:59.999,1265644273.27097719,2002072,170607.63862300,650229120.26977389,0
2018-12-31,3803.12000000,4027.71000000,3630.33000000,3987.60000000,214860.90624200,2019-01-06 23:59:59.999,814657329.25612980,1399286,111418.73985500,422523453.01183789,0
