Open time,Open,High,Low,Close,Volume,Close time,Base asset volume,Number of trades,Taker buy volume,Taker buy base asset volume,Ignore
2019-07-01,10854.10000000,12000.00000000,9727.00000000,11406.24000000,517740.07169300,2019-07-07 23:59:59.999,5704614704.93586627,4488545,262808.16543800,2897941314.53469333,0
2019-07-08,11410.00000000,13147.08000000,10103.00000000,10174.18000000,510462.03567800,2019-07-14 23:59:59.999,6013145209.00872031,4524490,252017.79629300,2963114441.65087149,0
2019-07-15,10174.18000000,11100.00000000,9060.00000000,10589.45000000,487080.97263000,2019-07-21 23:59:59.999,4956031258.62016089,4446262,248606.10000200,2532426320.74920947,0
2019-07-22,10590.15000000,10683.16000000,9165.00000000,9541.54000000,269819.32510900,2019-07-28 23:59:59.999,2669509015.23209095,2603330,137240.62087600,1357104450.05442148,0
2019-07-29,9541.54000000,11040.00000000,9395.00000000,10929.23000000,259518.80601900,2019-08-04 23:59:59.999,2646182927.61586226,2454639,139171.73875200,1419850922.37255661,0
2019-08-05,10929.99000000,12330.70000000,10927.80000000,11549.97000000,371072.85766100,2019-08-11 23:59:59.999,4345174154.72953212,3431310,187065.59950000,2193229174.81683096,0
2019-08-12,11539.08000000,11577.89000000,9750.00000000,10306.78000000,248273.37466500,2019-08-18 23:59:59.999,2598294179.23241588,2604915,121805.16371200,1273541825.39553960,0
2019-08-19,10306.17000000,10949.96000000,9762.00000000,10142.69000000,232472.05333100,2019-08-25 23:59:59.999,2394985938.28376699,2432098,117404.86507600,1210303802.15819570,0
2019-08-26,10142.69000000,10604.00000000,9320.00000000,9724.98000000,211243.55028800,2019-09-01 23:59:59.999,2087949081.16621686,2073166,107817.76027400,1066448383.86749987,0
2019-09-02,9723.59000000,10905.87000000,9712.50000000,10381.18000000,281075.66490800,2019-09-08 23:59:59.999,2937882776.08149445,2428631,143868.84095300,1503526294.02055801,0
2019-09-09,10381.24000000,10480.00000000,9880.00000000,10302.01000000,207165.65445800,2019-09-15 23:59:59.999,2120624279.68187212,1997832,105778.04021400,1083587407.12586727,0
2019-09-16,10303.34000000,10355.00000000,9653.00000000,10028.87000000,188644.19962300,2019-09-22 23:59:59.999,1906343743.64614148,2057228,91497.97808800,925209651.66391604,0
2019-09-23,10028.05000000,10049.99000000,7750.00000000,8043.82000000,364560.06474400,2019-09-29 23:59:59.999,3105752375.22909284,3159529,178726.65304600,1519444753.89401183,0
2019-09-30,8043.04000000,8500.00000000,7710.00000000,7854.25000000,239136.79539900,2019-10-06 23:59:59.999,1946805026.69096559,2208581,120840.12535800,984524929.65675030,0
2019-10-07,7855.30000000,8779.51000000,7762.00000000,8275.01000000,281416.73873400,2019-10-13 23:59:59.999,2342638084.59517027,2895529,145080.33383800,1207934231.74009789,0
2019-10-14,8275.24000000,8403.00000000,7816.01000000,8223.35000000,219241.79231100,2019-10-20 23:59:59.999,1772929260.86621671,2668262,112838.71417500,912749801.85002257,0
2019-10-21,8223.35000000,10370.00000000,7300.00000000,9529.93000000,508882.69375600,2019-10-27 23:59:59.999,4412131949.68310137,4526652,257030.01167800,2229638017.11471672,0
2019-10-28,9528.23000000,9902.10000000,8913.00000000,9194.71000000,354362.74432700,2019-11-03 23:59:59.999,3288114749.75204981,3384382,178982.09542200,1661266556.54616830,0
2019-11-04,9196.46000000,9513.68000000,8696.00000000,9039.47000000,294282.77161200,2019-11-10 23:59:59.999,2687414282.87026593,3021622,148860.35180900,1360089028.67811394,0
2019-11-11,9040.16000000,9072.32000000,8350.68000000,8502.40000000,239532.02348000,2019-11-17 23:59:59.999,2074354316.34981959,2356345,119014.22351700,1030757407.57488118,0
2019-11-18,8502.87000000,8503.52000000,6790.00000000,6903.28000000,422402.00470300,2019-11-24 23:59:59.999,3194974913.59657473,3120213,206133.47066100,1559362692.16785188,0
2019-11-25,6900.23000000,7850.00000000,6515.00000000,7390.89000000,503259.06429100,2019-12-01 23:59:59.999,3668731159.58461657,3264670,256209.98070900,1869473766.47215282,0
2019-12-02,7391.50000000,7750.00000000,7067.00000000,7510.11000000,331484.78371600,2019-12-08 23:59:59.999,2440899200.86257705,2427841,170724.27121400,1257580371.06979497,0
2019-12-09,7510.11000000,7650.00000000,7008.35000000,7118.59000000,252294.98040800,2019-12-15 23:59:59.999,1829594877.05051751,2190573,127270.30081300,923173806.17681693,0
2019-12-16,7119.60000000,7518.54000000,6435.00000000,7501.44000000,339611.46169700,2019-12-22 23:59:59.999,2377549933.38077343,2860673,172709.57184400,1210313054.06804353,0
2019-12-23,7500.71000000,7695.38000000,7076.42000000,7388.24000000,267312.08693500,2019-12-29 23:59:59.999,1960970043.82261289,2396048,135094.55047200,991069301.25725111,0
2019-12-30,7388.43000000,7495.00000000,6871.04000000,7358.75000000,241051.79844400,2020-01-05 23:59:59.999,1751045575.97107759,2156119,121873.00197100,885720015.29663445,0
