Open time,Open,High,Low,Close,Volume,Close time,Base asset volume,Number of trades,Taker buy volume,Taker buy base asset volume,Ignore,ha_signal,ema_200_signal,stoch_signal
2018-01-01 07:15:00,13774.99,13775.99,13600.0,13698.0,74.45332,2018-01-01 07:29:59.999,1019043.3090459,1312,41.686674,570763.94298169,0,-1.0,1.0,-1.0
2018-01-01 07:30:00,13698.0,13775.0,13590.0,13644.95,89.776654,2018-01-01 07:44:59.999,1228408.09788076,895,41.665985,570325.50588899,0,0.0,1.0,-1.0
2018-01-01 07:45:00,13644.97,13659.97,13555.02,13570.35,43.920484,2018-01-01 07:59:59.999,597201.08810285,814,21.261855,289337.86207601,0,-1.0,1.0,-1.0
2018-01-01 08:00:00,13569.98,13665.0,13520.0,13656.23,58.542067,2018-01-01 08:14:59.999,794809.78581019,919,20.562018,279137.25099424,0,0.0,1.0,-1.0
2018-01-01 08:15:00,13656.23,13735.24,13610.27,13632.89,58.900513,2018-01-01 08:29:59.999,805430.8646347,869,34.862743,476769.91230536,0,0.0,1.0,-1.0
2018-01-01 08:30:00,13614.33,13649.96,13400.0,13434.71,104.766871,2018-01-01 08:44:59.999,1413295.4695759,1204,46.829395,631825.40748608,0,0.0,-1.0,-1.0
2018-01-01 08:45:00,13415.0,13508.69,13414.76,13499.99,49.604102,2018-01-01 08:59:59.999,668408.27643932,741,20.55554,277004.42323173,0,-1.0,-1.0,-1.0
2018-01-01 09:00:00,13499.97,13599.98,13459.11,13589.83,55.827255,2018-01-01 09:14:59.999,755422.05358434,825,24.819559,336002.00288285,0,1.0,1.0,-1.0
2018-01-01 09:15:00,13556.88,13650.0,13531.19,13549.77,55.580387,2018-01-01 09:29:59.999,755283.51786331,826,27.737784,376861.74686482,0,0.0,1.0,-1.0
2018-01-01 09:30:00,13531.82,13610.0,13510.01,13599.99,50.137197,2018-01-01 09:44:59.999,680367.68081394,696,20.799501,282304.9999427,0,0.0,1.0,-1.0
2018-01-01 09:45:00,13599.99,13670.0,13571.33,13616.99,51.55099,2018-01-01 09:59:59.999,702031.64236966,781,23.113355,314752.17173631,0,1.0,1.0,-1.0
2018-01-01 10:00:00,13632.0,13657.92,13540.33,13550.0,50.432284,2018-01-01 10:14:59.999,685159.68059637,790,17.409453,236584.75519604,0,0.0,1.0,-1.0
2018-01-01 10:15:00,13550.0,13560.98,13497.98,13549.03,47.520692,2018-01-01 10:29:59.999,642949.91403438,691,25.134436,340180.77964526,0,-1.0,1.0,-1.0
2018-01-01 10:30:00,13548.35,13603.77,13515.12,13586.51,43.999806,2018-01-01 10:44:59.999,596549.04309361,681,13.86325,187962.41688175,0,0.0,1.0,-1.0
2018-01-01 10:45:00,13585.91,13590.88,13515.14,13570.01,27.559414,2018-01-01 10:59:59.999,373710.09080806,607,12.083818,163846.11175662,0,0.0,1.0,-1.0
2018-01-01 11:00:00,13573.0,13589.89,13150.0,13251.76,214.320181,2018-01-01 11:14:59.999,2847520.88441433,2325,71.788942,954473.05318496,0,0.0,-1.0,-1.0
