Open time,Open,High,Low,Close,Volume,Close time,Base asset volume,Number of trades,Taker buy volume,Taker buy base asset volume,Ignore,ha_signal,ema_200_signal,stoch_signal
2021-01-01 10:00:00,29202.21,29310.45,29152.88,29278.66,531.625287,2021-01-01 10:14:59.999,15545516.31081472,11708,294.565469,8613192.03164632,0,0.0,1.0,-1.0
2021-01-01 10:15:00,29278.65,29344.97,29200.0,29221.71,582.652839,2021-01-01 10:29:59.999,17055600.25858332,12979,308.985648,9045344.94599655,0,0.0,1.0,-1.0
2021-01-01 10:30:00,29221.7,29311.0,29200.01,29266.48,379.85881,2021-01-01 10:44:59.999,11111115.22600451,10240,191.758774,5609513.11679778,0,0.0,1.0,-1.0
2021-01-01 10:45:00,29266.49,29298.0,29200.15,29223.82,450.118905,2021-01-01 10:59:59.999,13169692.08065469,11856,219.228428,6414977.72455787,0,0.0,1.0,-1.0
2021-01-01 11:00:00,29223.82,29338.89,29212.44,29299.17,589.669778,2021-01-01 11:14:59.999,17264177.29440109,13196,305.453857,8943282.33160658,0,0.0,1.0,-1.0
2021-01-01 11:15:00,29299.17,29375.96,29256.53,29366.35,700.57765,2021-01-01 11:29:59.999,20549394.57977071,14350,389.743963,11433259.34154192,0,0.0,1.0,-1.0
2021-01-01 11:30:00,29368.93,29402.57,29250.0,29279.71,664.779593,2021-01-01 11:44:59.999,19496572.15588628,13798,426.051275,12496816.85971145,0,0.0,1.0,-1.0
2021-01-01 11:45:00,29279.3,29313.5,29238.49,29313.49,354.200696,2021-01-01 11:59:59.999,10370765.38222007,8539,187.763721,5498139.06722988,0,-1.0,1.0,-1.0
2021-01-01 12:00:00,29313.49,29325.46,29186.63,29259.99,438.267439,2021-01-01 12:14:59.999,12822133.95980247,11108,182.593453,5342841.84491919,0,0.0,1.0,-1.0
2021-01-01 12:15:00,29260.0,29448.0,29240.0,29443.65,681.279331,2021-01-01 12:29:59.999,20012198.12431633,15300,417.116777,12251213.95726684,0,0.0,1.0,-1.0
2021-01-01 12:30:00,29443.65,29600.0,29420.0,29492.62,1813.29141,2021-01-01 12:44:59.999,53533950.52717367,32375,1202.666225,35501429.01467975,0,1.0,1.0,-1.0
2021-01-01 12:45:00,29492.62,29500.0,29150.0,29233.49,1259.076981,2021-01-01 12:59:59.999,36885555.62487863,24062,530.930298,15553712.37574157,0,0.0,1.0,-1.0
2021-01-01 13:00:00,29233.49,29384.96,29200.0,29383.85,638.753137,2021-01-01 13:14:59.999,18720552.01951811,14350,299.292217,8773447.29769471,0,0.0,1.0,-1.0
2021-01-01 13:15:00,29384.98,29420.0,29300.07,29389.36,586.721873,2021-01-01 13:29:59.999,17224671.17185882,13477,292.020452,8574209.10084024,0,0.0,1.0,-1.0
2021-01-01 13:30:00,29389.36,29420.0,29354.7,29393.89,447.156581,2021-01-01 13:44:59.999,13143466.45248447,11159,239.852907,7049953.49966478,0,0.0,1.0,-1.0
2021-01-01 13:45:00,29393.88,29470.0,29393.88,29464.79,538.666699,2021-01-01 13:59:59.999,15863922.53457007,12434,271.238524,7987994.88687861,0,1.0,1.0,-1.0
2021-01-01 14:00:00,29464.79,29530.0,29356.05,29451.2,909.18476,2021-01-01 14:14:59.999,26778070.44925427,18411,478.393451,14091309.90522921,0,0.0,1.0,-1.0
2021-01-01 14:15:00,29451.19,29467.85,29378.57,29415.94,587.943535,2021-01-01 14:29:59.999,17299905.08733934,15127,260.718937,7671615.55188687,0,0.0,1.0,-1.0
2021-01-01 14:30:00,29415.95,29440.12,29320.0,29397.85,529.382737,2021-01-01 14:44:59.999,15555431.4078036,14242,238.248331,7001488.41046604,0,0.0,1.0,-1.0
2021-01-01 14:45:00,29397.86,29403.68,29266.15,29327.84,586.161138,2021-01-01 14:59:59.999,17190955.58924811,15561,274.44799,8048798.23101015,0,-1.0,1.0,-1.0
2021-01-01 15:00:00,29327.83,29391.0,29250.66,29350.0,551.148276,2021-01-01 15:14:59.999,16160522.0412915,15765,293.981689,8619923.02806998,0,0.0,1.0,-1.0
2021-01-01 15:15:00,29350.0,29370.01,29223.0,29297.04,700.544203,2021-01-01 15:29:59.999,20532049.75694107,19852,365.274313,10706408.08306434,0,0.0,1.0,-1.0
2021-01-01 15:30:00,29297.03,29297.04,29030.14,29125.39,1100.460417,2021-01-01 15:44:59.999,32076858.5524608,23537,407.258652,11872635.51730402,0,-1.0,-1.0,-1.0
2021-01-01 15:45:00,29125.39,29237.78,29125.38,29188.67,426.910998,2021-01-01 15:59:59.999,12462572.13696342,12812,196.065499,5723136.50290416,0,0.0,-1.0,-1.0
2021-01-01 16:00:00,29188.67,29260.0,29125.0,29220.59,533.697113,2021-01-01 16:14:59.999,15586587.92127253,13165,290.992642,8499309.34396041,0,0.0,-1.0,-1.0
2021-01-01 16:15:00,29220.59,29325.0,29218.56,29277.11,329.959607,2021-01-01 16:29:59.999,9658742.88037112,10469,173.905942,5090468.16032639,0,1.0,1.0,-1.0
2021-01-01 16:30:00,29277.11,29312.2,29249.23,29295.06,294.563941,2021-01-01 16:44:59.999,8626294.6476323,8120,155.376073,4550206.22547597,0,1.0,1.0,-1.0
2021-01-01 16:45:00,29295.06,29360.0,29273.32,29300.57,332.108823,2021-01-01 16:59:59.999,9738766.42526523,9832,154.03782,4517559.95658215,0,0.0,1.0,-1.0
2021-01-01 17:00:00,29300.79,29321.33,29249.18,29304.92,320.786603,2021-01-01 17:14:59.999,9396266.53160009,8632,130.668143,3827788.64506938,0,0.0,1.0,-1.0
2021-01-01 17:15:00,29304.93,29339.76,29230.0,29277.25,358.181134,2021-01-01 17:29:59.999,10489829.09882438,9661,165.757049,4853415.33352091,0,0.0,1.0,-1.0
2021-01-01 17:30:00,29277.24,29277.24,29115.0,29165.95,632.177695,2021-01-01 17:44:59.999,18454644.72570966,15367,276.850556,8080884.97470953,0,-1.0,-1.0,-1.0
2021-01-01 17:45:00,29164.21,29164.21,28937.0,29079.64,1193.831667,2021-01-01 17:59:59.999,34682699.97919695,24350,445.842303,12953399.86282718,0,-1.0,-1.0,-1.0
2021-01-01 18:00:00,29077.59,29259.98,28984.85,29221.13,774.917823,2021-01-01 18:14:59.999,22605051.69128191,16820,367.394589,10720141.65238848,0,0.0,-1.0,-1.0
2021-01-01 18:15:00,29221.14,29234.99,29007.07,29021.88,633.554567,2021-01-01 18:29:59.999,18439194.40931217,17132,286.382538,8334936.60425372,0,0.0,-1.0,-1.0
2021-01-01 18:30:00,29021.88,29103.18,28850.0,28880.0,1149.422942,2021-01-01 18:44:59.999,33297443.66438645,21334,456.492428,13224716.55560633,0,-1.0,-1.0,-1.0
2021-01-01 18:45:00,28880.0,29091.5,28624.57,29072.7,1668.534709,2021-01-01 18:59:59.999,48138875.97811209,33570,691.272477,19957009.61133997,0,0.0,-1.0,-1.0
2021-01-01 19:00:00,29072.7,29072.7,28950.0,29013.46,578.502167,2021-01-01 19:14:59.999,16778821.72711011,16199,253.610936,7356209.72976898,0,0.0,-1.0,-1.0
2021-01-01 19:15:00,29013.47,29125.31,28982.08,29055.08,421.283614,2021-01-01 19:29:59.999,12247515.20211725,12253,199.868156,5810668.01211241,0,0.0,-1.0,-1.0
2021-01-01 19:30:00,29055.08,29116.47,29025.0,29092.79,232.334216,2021-01-01 19:44:59.999,6753088.34314227,9056,111.994882,3255659.97721518,0,0.0,-1.0,-1.0
2021-01-01 19:45:00,29092.79,29125.32,29002.1,29029.04,397.108724,2021-01-01 19:59:59.999,11545303.01124106,11530,186.571041,5425055.28586678,0,0.0,-1.0,-1.0
2021-01-01 20:00:00,29029.04,29160.0,28880.37,29160.0,681.031062,2021-01-01 20:14:59.999,19787395.06997874,16850,357.451166,10388664.79721653,0,0.0,-1.0,-1.0
2021-01-01 20:15:00,29160.0,29245.17,29139.31,29212.62,458.434091,2021-01-01 20:29:59.999,13386412.64348513,12865,236.217457,6897640.99403585,0,1.0,1.0,-1.0
2021-01-01 20:30:00,29212.62,29220.9,29151.51,29173.88,371.370198,2021-01-01 20:44:59.999,10838468.393962,12753,179.533553,5239484.87138138,0,0.0,-1.0,-1.0
2021-01-01 20:45:00,29173.88,29279.72,29146.6,29200.96,327.713731,2021-01-01 20:59:59.999,9577822.03145961,10481,187.026787,5466861.18480838,0,0.0,-1.0,-1.0
2021-01-01 21:00:00,29200.97,29234.76,29181.23,29191.53,314.277134,2021-01-01 21:14:59.999,9178875.1069938,8272,157.190449,4590614.92131787,0,0.0,-1.0,-1.0
2021-01-01 21:15:00,29191.53,29239.99,29164.7,29225.79,386.869574,2021-01-01 21:29:59.999,11300304.18976924,7865,217.415971,6350732.4199434,0,0.0,1.0,-1.0
2021-01-01 21:30:00,29225.8,29289.82,29213.82,29219.61,506.908258,2021-01-01 21:44:59.999,14826184.32718554,9596,304.961287,8919576.88420029,0,1.0,1.0,-1.0
2021-01-01 21:45:00,29219.62,29229.54,29130.0,29160.39,239.174675,2021-01-01 21:59:59.999,6979997.89205747,8448,96.756386,2823727.24674201,0,0.0,-1.0,-1.0
2021-01-01 22:00:00,29163.17,29242.07,29104.57,29233.91,267.800867,2021-01-01 22:14:59.999,7813332.09295616,9048,139.294485,4065371.76725029,0,0.0,1.0,-1.0
2021-01-01 22:15:00,29233.91,29303.57,29228.2,29270.9,364.175501,2021-01-01 22:29:59.999,10662463.82856854,11451,207.109352,6064671.35884535,0,1.0,1.0,-1.0
2021-01-01 22:30:00,29270.9,29326.74,29233.0,29292.87,318.888734,2021-01-01 22:44:59.999,9339690.8358288,10064,134.124949,3928800.67172764,0,0.0,1.0,-1.0
2021-01-01 22:45:00,29296.72,29305.0,29245.72,29262.32,176.170795,2021-01-01 22:59:59.999,5156796.78043358,6970,71.957069,2106382.77339505,0,0.0,1.0,-1.0
2021-01-01 23:00:00,29262.32,29300.0,29236.38,29255.64,218.94435,2021-01-01 23:14:59.999,6410008.09414407,6809,103.188012,3021429.1751263,0,0.0,1.0,-1.0
2021-01-01 23:15:00,29255.89,29309.9,29228.14,29276.25,228.117602,2021-01-01 23:29:59.999,6677104.07623603,7675,124.762495,3652099.01770853,0,0.0,1.0,-1.0
2021-01-01 23:30:00,29276.24,29328.0,29267.6,29276.8,263.956147,2021-01-01 23:44:59.999,7735852.12575492,6984,158.571629,4647311.78148352,0,1.0,1.0,-1.0
2021-01-01 23:45:00,29276.8,29338.89,29252.6,29331.69,260.105286,2021-01-01 23:59:59.999,7620918.07456513,7152,137.225151,4020952.0990351,0,0.0,1.0,-1.0
2021-01-02 00:00:00,29331.7,29338.59,29199.22,29309.53,504.340432,2021-01-02 00:14:59.999,14764764.17785336,13608,224.703772,6576309.8151432,0,0.0,1.0,-1.0
2021-01-02 00:15:00,29309.53,29309.53,28946.53,29032.24,1216.385187,2021-01-02 00:29:59.999,35382510.78926056,23413,490.036812,14257639.19525712,0,-1.0,-1.0,-1.0
2021-01-02 00:30:00,29032.24,29197.46,28977.49,29189.6,609.552064,2021-01-02 00:44:59.999,17729252.21359434,11839,395.831684,11510288.37185221,0,0.0,-1.0,-1.0
2021-01-02 00:45:00,29189.6,29204.66,29127.6,29197.48,307.881696,2021-01-02 00:59:59.999,8980004.37829461,7927,136.673919,3986589.88426184,0,1.0,-1.0,-1.0
2021-01-02 01:00:00,29197.93,29202.67,29100.0,29109.66,416.155548,2021-01-02 01:14:59.999,12136574.52870819,8684,158.922147,4635519.08681879,0,0.0,-1.0,-1.0
2021-01-02 01:15:00,29109.65,29234.99,29109.65,29208.45,321.337888,2021-01-02 01:29:59.999,9383659.1300612,9177,165.378134,4828761.61114928,0,0.0,-1.0,-1.0
2021-01-02 01:30:00,29208.45,29385.0,29201.41,29349.35,587.83369,2021-01-02 01:44:59.999,17222518.27870521,12352,334.330359,9796262.97006259,0,1.0,1.0,-1.0
2021-01-02 01:45:00,29349.35,29400.0,29316.61,29359.47,566.670123,2021-01-02 01:59:59.999,16642650.85222957,10923,301.861361,8866925.94274328,0,1.0,1.0,-1.0
2021-01-02 02:00:00,29359.46,29413.0,29323.66,29398.28,382.013072,2021-01-02 02:14:59.999,11226420.28427686,8667,206.68729,6074477.61259129,0,0.0,1.0,-1.0
2021-01-02 02:15:00,29398.28,29469.0,29354.6,29414.16,595.759931,2021-01-02 02:29:59.999,17530899.21479147,10678,350.133128,10304070.20110635,0,0.0,1.0,-1.0
2021-01-02 02:30:00,29414.32,29425.58,29340.05,29364.26,432.855885,2021-01-02 02:44:59.999,12716661.5615597,9012,242.907129,7135641.22192884,0,0.0,1.0,-1.0
2021-01-02 02:45:00,29364.27,29399.0,29320.01,29323.82,294.201249,2021-01-02 02:59:59.999,8637476.69259847,6507,119.37496,3504628.31110014,0,0.0,1.0,-1.0
2021-01-02 03:00:00,29323.82,29382.49,29280.0,29369.83,422.398749,2021-01-02 03:14:59.999,12392238.46691993,10420,214.420146,6290275.82120662,0,0.0,1.0,-1.0
2021-01-02 03:15:00,29368.2,29368.21,29300.0,29312.24,284.854455,2021-01-02 03:29:59.999,8356324.03282135,8955,139.452824,4090764.61066232,0,0.0,1.0,-1.0
2021-01-02 03:30:00,29311.23,29339.96,29256.85,29281.4,289.125154,2021-01-02 03:44:59.999,8472007.44127226,8236,132.012463,3868580.86821597,0,-1.0,1.0,-1.0
2021-01-02 03:45:00,29281.69,29361.58,29281.69,29351.95,161.663403,2021-01-02 03:59:59.999,4742545.22410888,5727,77.94681,2286700.14517017,0,0.0,1.0,-1.0
2021-01-02 04:00:00,29351.95,29363.41,29220.0,29256.83,298.147175,2021-01-02 04:14:59.999,8733044.49521284,10406,132.538984,3882505.85085247,0,0.0,1.0,-1.0
2021-01-02 04:15:00,29256.83,29316.66,29233.0,29302.92,176.844774,2021-01-02 04:29:59.999,5178875.14036465,8058,96.967757,2839625.57492815,0,0.0,1.0,-1.0
2021-01-02 04:30:00,29302.92,29370.43,29243.43,29356.34,261.890619,2021-01-02 04:44:59.999,7678857.5737666,9599,149.179822,4374156.62344279,0,0.0,1.0,-1.0
2021-01-02 04:45:00,29356.34,29396.0,29340.0,29349.63,251.828502,2021-01-02 04:59:59.999,7395006.7416813,8530,135.311951,3973529.58316319,0,1.0,1.0,-1.0
2021-01-02 05:00:00,29349.63,29442.31,29349.63,29415.89,346.507141,2021-01-02 05:14:59.999,10190845.73655607,7744,215.339778,6332813.58405994,0,0.0,1.0,-1.0
2021-01-02 05:15:00,29415.89,29500.0,29395.51,29495.97,640.256049,2021-01-02 05:29:59.999,18863700.52751742,11080,398.330533,11736389.47093502,0,1.0,1.0,-1.0
2021-01-02 05:30:00,29495.97,29550.0,29461.81,29500.0,1179.422355,2021-01-02 05:44:59.999,34808187.88046103,17072,855.951476,25260533.72002959,0,1.0,1.0,-1.0
2021-01-02 05:45:00,29500.0,29590.0,29485.59,29589.99,612.692686,2021-01-02 05:59:59.999,18095200.77698695,12307,419.628367,12392462.6851861,0,0.0,1.0,-1.0
2021-01-02 06:00:00,29589.99,29647.5,29450.0,29640.65,823.28029,2021-01-02 06:14:59.999,24347913.69144904,15640,604.785858,17891088.01654378,0,0.0,1.0,-1.0
2021-01-02 06:15:00,29640.65,29663.1,29547.83,29659.47,553.565606,2021-01-02 06:29:59.999,16387884.30274699,14616,293.560533,8691268.17898086,0,0.0,1.0,-1.0
2021-01-02 06:30:00,29659.47,29676.58,29537.11,29598.46,536.400632,2021-01-02 06:44:59.999,15889628.54789717,11769,311.656935,9233140.48672884,0,0.0,1.0,-1.0
2021-01-02 06:45:00,29598.46,29745.0,29593.58,29709.07,1116.994292,2021-01-02 06:59:59.999,33165730.47699746,19088,709.613955,21068935.59012934,0,0.0,1.0,-1.0
2021-01-02 07:00:00,29709.06,29768.1,29675.82,29764.91,1058.048256,2021-01-02 07:14:59.999,31465101.89447732,15744,785.838396,23372690.37507426,0,1.0,1.0,-1.0
2021-01-02 07:15:00,29764.91,29770.65,29672.09,29716.43,551.734223,2021-01-02 07:29:59.999,16393722.31545592,11935,248.217488,7375592.75337113,0,0.0,1.0,-1.0
2021-01-02 07:30:00,29716.5,29739.09,29623.31,29729.17,546.132683,2021-01-02 07:44:59.999,16207538.26863116,11754,318.425907,9450460.79251484,0,-1.0,1.0,-1.0
2021-01-02 07:45:00,29729.17,29820.5,29729.07,29750.0,911.897562,2021-01-02 07:59:59.999,27156583.09923323,17420,647.435354,19280898.49051276,0,1.0,1.0,-1.0
2021-01-02 08:00:00,29751.47,29849.11,29739.97,29756.2,627.030501,2021-01-02 08:14:59.999,18690635.20453194,19447,339.886965,10131381.65269859,0,1.0,1.0,-1.0
2021-01-02 08:15:00,29756.23,29820.18,29694.36,29722.54,652.667,2021-01-02 08:29:59.999,19422309.38533474,14309,346.835748,10322106.8568945,0,0.0,1.0,-1.0
2021-01-02 08:30:00,29722.53,29781.03,29640.0,29781.03,537.535257,2021-01-02 08:44:59.999,15973182.77071614,11325,283.80834,8433944.68922182,0,0.0,1.0,-1.0
2021-01-02 08:45:00,29781.03,29849.0,29781.02,29844.51,540.855483,2021-01-02 08:59:59.999,16127165.12824105,10113,215.347957,6421164.54466107,0,1.0,1.0,-1.0
2021-01-02 09:00:00,29844.52,29862.0,29729.0,29734.11,609.146267,2021-01-02 09:14:59.999,18149625.29214913,12508,241.185994,7188240.59469131,0,0.0,1.0,-1.0
2021-01-02 09:15:00,29734.12,29821.63,29666.0,29700.3,527.715336,2021-01-02 09:29:59.999,15702816.97289428,12305,194.508487,5787992.67622944,0,0.0,1.0,-1.0
2021-01-02 09:30:00,29701.05,29774.22,29580.0,29758.47,542.574354,2021-01-02 09:44:59.999,16105704.28442447,13414,246.668313,7321619.89567724,0,0.0,1.0,-1.0
2021-01-02 09:45:00,29758.46,29899.0,29578.05,29612.87,1509.061418,2021-01-02 09:59:59.999,44932983.80432754,25418,807.74059,24070817.84869937,0,0.0,1.0,-1.0
2021-01-02 10:00:00,29612.88,29720.21,29473.91,29679.37,1211.991647,2021-01-02 10:14:59.999,35873825.90234583,21511,545.717685,16151279.81637041,0,0.0,1.0,-1.0
2021-01-02 10:15:00,29679.38,29829.0,29675.93,29779.98,565.942797,2021-01-02 10:29:59.999,16848043.56149186,12702,327.309939,9744300.47827588,0,1.0,1.0,-1.0
2021-01-02 10:30:00,29779.99,29799.94,29699.22,29727.73,274.724063,2021-01-02 10:44:59.999,8170602.9172646,7815,129.201096,3842712.90417169,0,0.0,1.0,-1.0
2021-01-02 10:45:00,29727.73,29763.28,29669.49,29680.99,262.52383,2021-01-02 10:59:59.999,7802016.37759124,7438,116.789322,3470934.31448686,0,0.0,1.0,-1.0
2021-01-02 11:00:00,29679.51,29780.53,29674.87,29731.1,272.725868,2021-01-02 11:14:59.999,8110751.1401863,7096,136.726643,4066060.55310592,0,0.0,1.0,-1.0
2021-01-02 11:15:00,29731.09,29735.43,29622.79,29669.7,337.71683,2021-01-02 11:29:59.999,10026367.2885159,8365,159.879451,4746588.55224676,0,0.0,1.0,-1.0
2021-01-02 11:30:00,29669.7,29746.88,29640.89,29715.18,345.713403,2021-01-02 11:44:59.999,10269199.09885955,6919,132.297765,3929516.2048925,0,0.0,1.0,-1.0
2021-01-02 11:45:00,29715.18,29771.39,29715.18,29755.0,408.880554,2021-01-02 11:59:59.999,12164627.89598831,7191,169.285067,5036260.50665065,0,1.0,1.0,-1.0
2021-01-02 12:00:00,29754.99,29888.0,29741.39,29880.16,1110.498959,2021-01-02 12:14:59.999,33131355.98071123,17122,652.888301,19482306.99119668,0,1.0,1.0,-1.0
2021-01-02 12:15:00,29880.15,30433.0,29761.51,30289.7,5711.58761,2021-01-02 12:29:59.999,171960795.25990063,86294,3897.555328,117253147.51031107,0,0.0,1.0,-1.0
2021-01-02 12:30:00,30290.82,30701.66,30176.35,30695.06,2813.717201,2021-01-02 12:44:59.999,85651528.6139264,48251,1580.060051,48110351.98747436,0,1.0,1.0,-1.0
2021-01-02 12:45:00,30694.95,30888.0,30526.86,30604.03,3136.762274,2021-01-02 12:59:59.999,96282011.83002657,48369,1563.109409,47985351.70423848,0,1.0,1.0,-1.0
2021-01-02 13:00:00,30604.03,30830.0,30521.0,30757.57,1676.774212,2021-01-02 13:14:59.999,51414455.19983703,31739,871.198547,26714076.01045479,0,0.0,1.0,-1.0
